time,x,y,z,yaw,wp_index,wp_mode,dist_xneg,dist_xpos,dist_ypos,dist_yneg,dist_zneg,dist_zpos,emergency
773.299,2.4100,24.0000,1.2000,3.0930,84,APPROACH,0.30,0.31,0.50,0.52,0.30,0.30,True
774.181,2.4100,24.0000,1.2000,3.0979,84,APPROACH,0.30,0.30,0.50,0.50,0.30,0.30,True
775.140,2.4100,24.0000,1.2000,3.1022,84,APPROACH,0.30,0.30,0.50,0.50,0.30,0.30,True
775.996,2.4100,24.0000,1.2000,3.1062,84,APPROACH,0.32,0.30,0.50,0.51,0.30,0.30,True
776.865,2.4100,24.0000,1.2000,3.1097,84,APPROACH,0.31,0.30,0.50,0.50,0.30,0.30,True
777.595,2.4100,24.0000,1.2000,3.1129,84,APPROACH,0.31,0.30,0.50,0.50,0.30,0.30,True
778.513,2.4100,24.0000,1.2000,3.1158,84,APPROACH,0.31,0.30,0.50,0.51,0.30,0.30,True
779.511,2.4100,24.0000,1.2000,3.1184,84,APPROACH,0.31,0.30,0.50,0.51,0.30,0.30,True
780.486,2.4100,24.0000,1.2000,3.1207,84,APPROACH,0.30,0.30,0.50,0.52,0.32,0.30,True
781.419,2.4100,24.0000,1.2000,3.1228,84,APPROACH,0.30,0.30,0.50,0.52,0.32,0.30,True
782.285,2.4100,24.0000,1.2000,3.1247,84,APPROACH,0.30,0.31,0.50,0.51,0.31,0.30,True
783.292,2.4100,24.0000,1.2000,3.1263,84,APPROACH,0.30,0.31,0.50,0.51,0.31,0.30,True
784.274,2.4100,24.0000,1.2000,3.1279,84,APPROACH,0.31,0.31,0.50,0.51,0.31,0.30,True
785.286,2.4100,24.0000,1.2000,3.1292,84,APPROACH,0.31,0.31,0.50,0.51,0.31,0.30,True
786.275,2.4100,24.0000,1.2000,3.1305,84,APPROACH,0.30,0.30,0.50,0.50,0.30,0.30,True
787.157,2.4100,24.0000,1.2000,3.1316,84,APPROACH,0.30,0.30,0.50,0.50,0.30,0.30,True
788.076,2.4100,24.0000,1.2000,3.1326,84,APPROACH,0.31,0.31,0.50,0.51,0.30,0.30,True
788.997,2.4100,24.0000,1.2000,3.1335,84,APPROACH,0.31,0.31,0.50,0.51,0.30,0.30,True
789.734,2.4100,24.0000,1.2000,3.1343,84,APPROACH,0.31,0.30,0.50,0.50,0.30,0.30,True
790.535,2.4100,24.0000,1.2000,3.1350,84,APPROACH,0.31,0.30,0.50,0.50,0.30,0.30,True
791.777,2.4100,24.0000,1.2000,3.1357,84,APPROACH,0.30,0.30,0.51,0.50,0.33,0.30,True
793.010,2.4100,24.0000,1.2000,3.1363,84,APPROACH,0.30,0.30,0.51,0.50,0.33,0.30,True
793.878,2.4100,24.0000,1.2000,3.1368,84,APPROACH,0.32,0.30,0.50,0.51,0.33,0.31,True
794.703,2.4100,24.0000,1.2000,3.1373,84,APPROACH,0.32,0.30,0.50,0.51,0.33,0.31,True
795.551,2.4100,24.0000,1.2000,3.1377,84,APPROACH,0.31,0.31,0.50,0.50,0.33,0.30,True
796.428,2.4100,24.0000,1.2000,3.1381,84,APPROACH,0.31,0.31,0.50,0.50,0.33,0.30,True
797.325,2.4100,24.0000,1.2000,3.1385,84,APPROACH,0.30,0.31,0.50,0.50,0.33,0.30,True
798.345,2.4100,24.0000,1.2000,3.1388,84,APPROACH,0.30,0.31,0.50,0.50,0.33,0.30,True
799.318,2.4100,24.0000,1.2000,3.1391,84,APPROACH,0.30,0.30,0.50,0.50,0.33,0.30,True
800.441,2.4100,24.0000,1.4000,3.1393,85,SCAN,0.31,0.30,0.50,0.50,0.33,0.31,True
801.335,2.4100,24.0000,1.6000,3.1395,85,SCAN,0.31,0.30,0.50,0.50,0.33,0.31,True
804.091,2.4100,24.0000,1.8000,3.1397,85,SCAN,0.30,0.30,0.50,999.00,0.30,0.30,True
805.260,2.4100,24.0000,2.0000,3.1399,85,SCAN,0.30,0.30,0.50,999.00,0.30,0.30,True
806.279,2.4100,24.0000,2.2000,3.1401,85,SCAN,0.30,0.30,0.50,999.00,0.30,0.30,True
807.373,2.4100,24.0000,2.4000,3.1402,85,SCAN,0.30,0.30,0.50,999.00,0.30,0.30,True
808.200,2.4100,24.0000,2.6000,3.1404,85,SCAN,0.30,0.30,0.58,999.00,0.30,0.31,True
808.989,2.4100,24.0000,2.8000,3.1405,85,SCAN,0.30,0.30,0.58,999.00,0.30,0.31,True
809.691,2.4100,24.0000,3.0000,3.1406,85,SCAN,0.30,0.30,0.83,7.15,0.30,999.00,True
810.541,2.4100,24.0000,3.2000,3.1407,85,SCAN,0.30,0.30,0.83,7.15,0.30,999.00,True
811.471,2.4100,24.0000,3.4000,3.1408,85,SCAN,0.30,0.30,1.07,5.40,0.69,999.00,True
812.476,2.4100,24.0000,3.5000,3.1409,85,SCAN,0.30,0.30,1.07,5.40,0.69,999.00,True
813.296,2.4100,24.0000,3.5000,3.1409,85,SCAN,0.30,0.30,1.33,3.23,1.31,999.00,True
814.185,2.4100,24.0000,3.5000,3.1410,85,SCAN,0.30,0.30,1.33,3.23,1.31,999.00,True
815.274,2.4100,24.0000,3.5000,3.1411,85,SCAN,0.30,0.31,1.39,3.03,999.00,1.38,True
815.987,2.4100,24.0000,3.5000,3.1411,85,SCAN,0.30,0.31,1.39,3.03,999.00,1.38,True
817.001,2.4100,24.0000,3.5000,3.1412,85,SCAN,0.34,0.31,1.40,3.10,999.00,1.39,True
818.018,2.4100,24.0000,3.5000,3.1412,85,SCAN,0.34,0.31,1.40,3.10,999.00,1.39,True
818.718,2.4100,24.0000,3.5000,3.1412,85,SCAN,0.34,0.30,1.40,3.12,999.00,1.38,True
819.597,2.4100,24.0000,3.5000,3.1413,85,SCAN,0.34,0.30,1.40,3.12,999.00,1.38,True
820.380,2.4100,24.0000,3.5000,3.1413,85,SCAN,0.30,0.31,1.39,3.11,999.00,1.39,True
821.264,2.4100,24.0000,3.5000,3.1413,85,SCAN,0.30,0.31,1.39,3.11,999.00,1.39,True
822.226,2.4100,24.0000,3.5000,3.1414,85,SCAN,0.34,0.31,1.40,3.09,999.00,1.39,True
823.079,2.4100,24.0000,3.5000,3.1414,85,SCAN,0.34,0.31,1.40,3.09,999.00,1.39,True
823.908,2.4100,24.0000,3.5000,3.1414,85,SCAN,0.32,0.34,1.40,3.20,999.00,999.00,True
824.580,2.4100,24.0000,3.5000,3.1414,85,SCAN,0.32,0.34,1.40,3.20,999.00,999.00,True
825.436,2.4100,24.0000,3.5000,3.1414,85,SCAN,0.31,0.34,1.39,3.19,999.00,999.00,True
826.148,2.4100,24.0000,3.5000,3.1415,85,SCAN,0.31,0.34,1.39,3.19,999.00,999.00,True
827.058,2.4100,24.0000,3.5000,3.1415,85,SCAN,0.32,0.34,1.39,3.19,999.00,999.00,True
827.783,2.4100,24.0000,3.5000,3.1415,85,SCAN,0.32,0.34,1.39,3.19,999.00,999.00,True
828.557,2.4100,24.0000,3.5000,3.1415,85,SCAN,0.31,0.34,1.39,3.20,999.00,999.00,True
829.215,2.4100,24.0000,3.5000,3.1415,85,SCAN,0.31,0.34,1.39,3.20,999.00,999.00,True
830.132,2.4100,24.0000,3.5000,3.1415,85,SCAN,0.31,0.34,1.40,3.20,999.00,999.00,True
831.068,2.4100,24.0000,3.5000,3.1415,85,SCAN,0.31,0.34,1.40,3.20,999.00,999.00,True
831.960,2.4100,24.0000,3.5000,3.1415,85,SCAN,0.31,0.34,1.40,3.20,999.00,999.00,True
832.622,2.4100,24.0000,3.5000,3.1415,85,SCAN,0.31,0.34,1.40,3.20,999.00,999.00,True
833.432,2.4100,24.0000,3.5000,3.1415,85,SCAN,0.31,0.34,1.38,3.20,999.00,1.38,True
834.220,2.4100,24.0000,3.5000,3.1415,85,SCAN,0.31,0.34,1.38,3.20,999.00,1.38,True
835.149,2.4100,24.0000,3.5000,3.1416,85,SCAN,0.31,0.34,1.39,3.19,999.00,999.00,True
838.973,2.4100,24.0000,3.5000,3.1416,85,SCAN,0.31,0.34,1.39,3.19,999.00,999.00,True
839.655,2.4100,24.0000,3.5000,3.1416,85,SCAN,0.31,0.34,1.39,3.18,999.00,999.00,True
840.401,2.4100,24.0000,3.5000,3.1416,85,SCAN,0.31,0.34,1.39,3.18,999.00,999.00,True
841.436,2.4100,24.0000,3.5000,2.5133,86,RETREAT,0.31,0.34,1.37,3.19,999.00,999.00,False
842.164,2.4100,24.0000,3.5000,2.1363,86,RETREAT,0.31,0.34,1.37,3.19,999.00,999.00,False
843.016,2.4100,24.0000,3.5000,1.9101,86,RETREAT,0.30,0.30,1.36,0.52,1.21,1.17,False
843.748,2.4100,24.0000,3.5000,1.7744,86,RETREAT,0.30,0.30,1.36,0.52,1.21,1.17,False
844.587,2.4100,24.0000,3.5000,1.6929,86,RETREAT,0.31,0.30,1.48,2.47,999.00,1.18,False
845.399,2.4100,24.0000,3.3000,1.6807,86,RETREAT,0.31,0.30,1.48,2.47,999.00,1.18,False
846.293,2.4100,24.0000,3.1000,1.6697,86,RETREAT,0.30,0.31,1.45,999.00,999.00,1.25,False
847.020,2.4100,24.0000,2.9000,1.6598,86,RETREAT,0.30,0.31,1.45,999.00,999.00,1.25,False
847.790,2.4100,24.0000,2.7000,1.6509,86,RETREAT,0.30,0.35,1.21,0.51,0.79,999.00,False
849.041,2.4100,24.0000,2.7000,0.9906,87,APPROACH,0.31,0.30,1.07,999.00,0.61,999.00,False
849.763,2.4100,24.0000,2.7000,0.5943,87,APPROACH,0.31,0.30,1.07,999.00,0.61,999.00,False
850.661,2.4100,24.0000,2.7000,0.3566,87,APPROACH,0.30,0.31,1.13,2.33,0.68,999.00,False
851.616,2.4100,24.0000,2.7000,0.2140,87,APPROACH,0.30,0.31,1.13,2.33,0.68,999.00,False
852.364,2.4100,24.0000,2.7000,0.1284,87,APPROACH,0.33,0.35,1.34,999.00,0.83,999.00,False
853.086,2.4100,24.0000,2.5000,0.1155,87,APPROACH,0.33,0.35,1.34,999.00,0.83,999.00,True
854.010,2.4100,24.0000,2.3000,0.1040,87,APPROACH,0.33,0.43,1.32,999.00,0.79,999.00,True
854.766,2.4100,24.0000,2.1000,0.0936,87,APPROACH,0.33,0.43,1.32,999.00,0.79,999.00,True
855.545,2.4100,24.0000,1.9000,0.0842,87,APPROACH,0.31,0.30,0.97,6.40,0.49,999.00,True
856.269,2.4100,24.0000,1.7000,0.0758,87,APPROACH,0.31,0.30,0.97,6.40,0.49,999.00,True
857.032,2.4100,24.0000,1.5000,0.0682,87,APPROACH,0.30,0.31,0.63,4.39,0.30,999.00,True
858.040,2.4100,24.0000,1.3000,0.0614,87,APPROACH,0.30,0.31,0.63,4.39,0.30,999.00,True
859.019,2.4100,24.0000,1.2000,0.0553,87,APPROACH,0.30,0.30,0.50,0.50,0.30,999.00,True
859.708,2.4100,24.0000,1.2000,0.0497,87,APPROACH,0.30,0.30,0.50,0.50,0.30,999.00,True
860.700,2.4100,24.0000,1.2000,0.0448,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.30,True
861.434,2.4100,24.0000,1.2000,0.0403,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.30,True
862.371,2.4100,24.0000,1.2000,0.0363,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.32,True
863.221,2.4100,24.0000,1.2000,0.0326,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.32,True
864.137,2.4100,24.0000,1.2000,0.0294,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.32,True
865.024,2.4100,24.0000,1.2000,0.0264,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.30,True
865.850,2.4100,24.0000,1.2000,0.0238,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.30,True
866.605,2.4100,24.0000,1.2000,0.0214,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.31,True
867.324,2.4100,24.0000,1.2000,0.0193,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.31,True
868.270,2.4100,24.0000,1.2000,0.0173,87,APPROACH,0.31,0.30,0.50,0.50,0.30,0.31,True
869.064,2.4100,24.0000,1.2000,0.0156,87,APPROACH,0.31,0.30,0.50,0.50,0.30,0.31,True
869.824,2.4100,24.0000,1.2000,0.0140,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.31,True
870.552,2.4100,24.0000,1.2000,0.0126,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.31,True
874.594,2.4100,24.0000,1.2000,0.0114,87,APPROACH,0.30,0.31,0.50,0.50,0.30,0.32,True
875.682,2.4100,24.0000,1.2000,0.0102,87,APPROACH,0.30,0.31,0.50,0.50,0.30,0.32,True
876.557,2.4100,24.0000,1.2000,0.0092,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.31,True
877.399,2.4100,24.0000,1.2000,0.0083,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.31,True
878.147,2.4100,24.0000,1.2000,0.0075,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.31,True
878.908,2.4100,24.0000,1.2000,0.0067,87,APPROACH,0.30,0.30,0.50,0.51,0.30,0.32,True
879.858,2.4100,24.0000,1.2000,0.0060,87,APPROACH,0.30,0.30,0.50,0.51,0.30,0.32,True
880.768,2.4100,24.0000,1.2000,0.0054,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.32,True
881.652,2.4100,24.0000,1.2000,0.0049,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.32,True
882.653,2.4100,24.0000,1.2000,0.0044,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.32,True
883.500,2.4100,24.0000,1.2000,0.0040,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.32,True
884.427,2.4100,24.0000,1.2000,0.0036,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.32,True
885.401,2.4100,24.0000,1.2000,0.0032,87,APPROACH,0.30,0.30,0.51,0.50,0.30,0.32,True
886.142,2.4100,24.0000,1.2000,0.0029,87,APPROACH,0.30,0.30,0.51,0.50,0.30,0.32,True
887.065,2.4100,24.0000,1.2000,0.0026,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.32,True
888.012,2.4100,24.0000,1.2000,0.0023,87,APPROACH,0.30,0.30,0.50,0.50,0.30,0.32,True
889.249,2.4100,24.0000,1.4000,0.0021,88,SCAN,0.30,0.30,0.50,0.50,0.30,0.31,True
890.137,2.4100,24.0000,1.6000,0.0019,88,SCAN,0.30,0.30,0.50,0.50,0.30,0.31,True
891.391,2.4100,24.0000,1.8000,0.0017,88,SCAN,0.30,0.30,0.50,0.50,0.30,999.00,True
892.252,2.4100,24.0000,2.0000,0.0015,88,SCAN,0.30,0.30,0.50,0.50,0.30,999.00,True
893.065,2.4100,24.0000,2.2000,0.0014,88,SCAN,0.30,0.30,0.50,4.26,0.30,999.00,True
893.976,2.4100,24.0000,2.4000,0.0012,88,SCAN,0.30,0.30,0.50,4.26,0.30,999.00,True
894.769,2.4100,24.0000,2.6000,0.0011,88,SCAN,0.30,0.30,0.89,6.16,0.41,999.00,True
895.495,2.4100,24.0000,2.8000,0.0010,88,SCAN,0.30,0.30,0.89,6.16,0.41,999.00,True
896.225,2.4100,24.0000,3.0000,0.0009,88,SCAN,0.31,0.31,1.23,7.85,0.72,999.00,True
897.264,2.4100,24.0000,3.2000,0.0008,88,SCAN,0.31,0.31,1.23,7.85,0.72,999.00,True
898.202,2.6600,24.0000,3.4000,0.0007,88,SCAN,0.34,1.67,1.56,999.00,1.02,999.00,False
898.975,2.9100,24.0000,3.5000,0.0007,88,SCAN,0.34,1.67,1.56,999.00,1.02,999.00,False
899.916,3.1600,24.0000,3.5000,0.0006,88,SCAN,0.41,1.18,0.52,0.53,1.38,0.89,False
901.101,3.1600,24.0000,3.5000,0.6287,89,RETREAT,0.40,0.87,0.50,0.51,999.00,0.49,False
901.929,3.1600,24.0000,3.5000,1.0055,89,RETREAT,0.40,0.87,0.50,0.51,999.00,0.49,False
902.772,3.1600,24.0000,3.5000,1.2316,89,RETREAT,0.45,0.31,0.50,0.51,999.00,0.30,False
903.714,3.1600,24.0000,3.5000,1.3673,89,RETREAT,0.45,0.31,0.50,0.51,999.00,0.30,False
904.409,3.1600,24.0000,3.5000,1.4487,89,RETREAT,0.34,0.54,0.50,0.50,1.38,0.30,False
905.242,2.9100,24.0000,3.3000,1.4609,89,RETREAT,0.34,0.54,0.50,0.50,1.38,0.30,False
906.152,2.6600,24.0000,3.1000,1.4719,89,RETREAT,0.32,0.86,0.50,0.50,999.00,0.36,False
907.068,2.4100,24.0000,2.9000,1.4818,89,RETREAT,0.32,0.86,0.50,0.50,999.00,0.36,False
908.054,2.4100,24.0000,2.7000,1.4907,89,RETREAT,0.30,0.30,1.29,999.00,0.89,1.33,False
909.094,2.4100,24.2500,2.5000,1.4987,90,TRANSIT,0.31,0.31,1.09,999.00,0.62,999.00,False
910.028,2.4100,24.5000,2.5000,1.5059,90,TRANSIT,0.31,0.31,1.09,999.00,0.62,999.00,False
911.011,2.4100,24.5472,2.5000,1.5124,90,TRANSIT,0.30,0.31,0.56,999.00,0.30,999.00,False
911.778,2.4100,24.5943,2.5000,1.5182,90,TRANSIT,0.30,0.31,0.56,999.00,0.30,999.00,False
912.576,2.4100,24.5944,2.5000,1.5235,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.30,False
913.445,2.4100,24.5945,2.5000,1.5282,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.30,False
914.331,2.4100,24.5954,2.5000,1.5325,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.32,False
915.082,2.4100,24.5963,2.5000,1.5363,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.32,False
915.892,2.4100,24.5964,2.5000,1.5398,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.30,False
916.599,2.4100,24.5966,2.5000,1.5429,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.30,False
917.583,2.4100,24.5967,2.5000,1.5457,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.32,False
918.366,2.4100,24.5969,2.5000,1.5482,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.32,False
919.326,2.4100,24.5970,2.5000,1.5504,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
920.208,2.4100,24.5971,2.5000,1.5525,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
921.119,2.4100,24.5972,2.5000,1.5543,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
926.269,2.4100,24.5973,2.5000,1.5560,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
927.381,2.4100,24.5976,2.5000,1.5574,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.30,False
928.083,2.4100,24.5979,2.5000,1.5588,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.30,False
929.037,2.4100,24.5981,2.5000,1.5600,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
929.799,2.4100,24.5984,2.5000,1.5611,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
930.742,2.4100,24.5986,2.5000,1.5620,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
931.839,2.4100,24.5987,2.5000,1.5629,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
932.929,2.4100,24.5988,2.5000,1.5637,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
933.860,2.4100,24.5988,2.5000,1.5644,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
934.771,2.4100,24.5989,2.5000,1.5650,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
935.537,2.4100,24.5990,2.5000,1.5656,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
936.514,2.4100,24.5995,2.5000,1.5661,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.30,False
937.292,2.4100,24.6001,2.5000,1.5666,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.30,False
938.066,2.4100,24.6007,2.5000,1.5670,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
939.017,2.4100,24.6013,2.5000,1.5674,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
939.823,2.4100,24.6017,2.5000,1.5677,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
940.659,2.4100,24.6021,2.5000,1.5680,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
941.520,2.4100,24.6021,2.5000,1.5683,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
942.419,2.4100,24.6022,2.5000,1.5686,90,TRANSIT,0.30,0.30,0.50,999.00,0.30,0.31,False
943.293,2.4100,24.6022,2.5000,2.1978,91,APPROACH,0.30,0.30,0.50,999.00,0.30,0.31,False
944.136,2.4100,24.6022,2.5000,2.5753,91,APPROACH,0.30,0.30,0.50,999.00,0.30,0.31,False
944.962,2.4100,24.6022,2.5000,2.8018,91,APPROACH,0.30,0.30,0.50,999.00,0.30,0.31,False
945.712,2.4100,24.6022,2.5000,2.9377,91,APPROACH,0.30,0.30,0.50,999.00,0.30,0.31,False
946.592,2.4100,24.6022,2.5000,3.0193,91,APPROACH,0.30,0.30,0.50,999.00,0.30,0.30,False
947.412,2.4100,24.6023,2.3000,3.0315,91,APPROACH,0.30,0.30,0.50,999.00,0.30,0.30,True
948.313,2.4100,24.6025,2.1000,3.0425,91,APPROACH,0.30,0.30,0.50,999.00,0.30,0.30,True
949.144,2.4100,24.6027,1.9000,3.0524,91,APPROACH,0.30,0.30,0.50,999.00,0.30,0.30,True
949.955,2.4100,24.6032,1.7000,3.0613,91,APPROACH,0.30,0.30,0.50,999.00,0.30,0.30,True
950.760,2.4100,24.6036,1.5000,3.0694,91,APPROACH,0.30,0.30,0.50,999.00,0.30,0.30,True
951.650,2.4100,24.6067,1.3000,3.0766,91,APPROACH,0.30,0.31,0.50,999.00,0.31,0.30,True
952.491,2.4100,24.6097,1.2000,3.0831,91,APPROACH,0.30,0.31,0.50,999.00,0.31,0.30,True
953.289,2.4100,24.8597,1.2000,3.0889,91,APPROACH,0.31,0.31,3.96,0.50,0.30,0.30,True
954.329,2.4100,25.1097,1.2000,3.0942,91,APPROACH,0.31,0.31,3.96,0.50,0.30,0.30,True
955.006,2.4100,25.3597,1.2000,3.0989,91,APPROACH,0.30,0.30,3.41,0.50,0.30,0.30,True
955.819,2.4100,25.6097,1.2000,3.1032,91,APPROACH,0.30,0.30,3.41,0.50,0.30,0.30,True
956.681,2.4100,25.8597,1.2000,3.1070,91,APPROACH,0.30,0.30,3.43,0.50,0.30,0.30,True
957.489,2.4100,26.0000,1.2000,3.1105,91,APPROACH,0.30,0.30,3.43,0.50,0.30,0.30,True
961.245,2.4100,26.0000,1.2000,3.1136,91,APPROACH,0.31,0.30,3.43,0.70,1.03,0.30,True
962.143,2.4100,26.0000,1.2000,3.1164,91,APPROACH,0.31,0.30,3.43,0.70,1.03,0.30,True
963.244,2.4100,26.0000,1.2000,3.1189,91,APPROACH,0.30,0.30,3.43,0.83,1.03,0.45,True
964.216,2.4100,26.0000,1.2000,3.1212,91,APPROACH,0.30,0.30,3.43,0.83,1.03,0.45,True
965.078,2.4100,26.0000,1.2000,3.1232,91,APPROACH,0.31,0.30,3.44,0.82,1.04,0.41,True
965.888,2.4100,26.0000,1.2000,3.1251,91,APPROACH,0.31,0.30,3.44,0.82,1.04,0.41,True
966.621,2.4100,26.0000,1.2000,3.1267,91,APPROACH,0.30,0.30,3.44,0.82,1.03,0.38,True
967.416,2.4100,26.0000,1.2000,3.1282,91,APPROACH,0.30,0.30,3.44,0.82,1.03,0.38,True
968.270,2.4100,26.0000,1.2000,3.1295,91,APPROACH,0.31,0.30,3.44,0.81,1.03,0.41,True
968.897,2.4100,26.0000,1.2000,3.1308,91,APPROACH,0.31,0.30,3.44,0.81,1.03,0.41,True
969.512,2.4100,26.0000,1.2000,3.1318,91,APPROACH,0.30,0.31,3.43,0.81,1.04,0.41,True
970.104,2.4100,26.0000,1.2000,3.1328,91,APPROACH,0.30,0.31,3.43,0.81,1.04,0.41,True
971.086,2.4100,26.0000,1.2000,3.1337,91,APPROACH,0.31,0.31,3.45,0.81,1.03,0.45,True
971.938,2.4100,26.0000,1.2000,3.1345,91,APPROACH,0.31,0.31,3.45,0.81,1.03,0.45,True
972.733,2.4100,26.0000,1.2000,3.1352,91,APPROACH,0.31,0.31,3.45,0.81,1.04,0.41,True
973.409,2.4100,26.0000,1.2000,3.1358,91,APPROACH,0.31,0.31,3.45,0.81,1.04,0.41,True
974.238,2.4100,26.0000,1.2000,3.1364,91,APPROACH,0.30,0.31,3.46,0.81,1.03,0.45,True
975.133,2.4100,26.0000,1.2000,3.1369,91,APPROACH,0.30,0.31,3.46,0.81,1.03,0.45,True
975.949,2.4100,26.0000,1.2000,3.1374,91,APPROACH,0.30,0.30,3.46,0.81,1.03,0.45,True
976.663,2.4100,26.0000,1.2000,3.1378,91,APPROACH,0.30,0.30,3.46,0.81,1.03,0.45,True
977.448,2.4100,26.0000,1.2000,3.1382,91,APPROACH,0.30,0.30,3.46,0.80,1.03,0.45,True
978.306,2.4100,26.0000,1.2000,3.1385,91,APPROACH,0.30,0.30,3.46,0.80,1.03,0.45,True
979.251,2.4100,26.0000,1.2000,3.1388,91,APPROACH,0.31,0.31,3.47,0.81,1.04,0.41,True
980.013,2.4100,26.0000,1.2000,3.1391,91,APPROACH,0.31,0.31,3.47,0.81,1.04,0.41,True
980.868,2.4100,26.0000,1.2000,3.1394,91,APPROACH,0.30,0.31,3.46,0.80,1.03,0.45,True
981.599,2.4100,26.0000,1.2000,3.1396,91,APPROACH,0.30,0.31,3.46,0.80,1.03,0.45,True
982.373,2.4100,26.0000,1.2000,3.1398,91,APPROACH,0.31,0.31,3.45,0.80,1.04,0.44,True
983.237,2.4100,26.0000,1.2000,3.1400,91,APPROACH,0.31,0.31,3.45,0.80,1.04,0.44,True
984.271,2.4100,26.0000,1.2000,3.1401,91,APPROACH,0.31,0.31,3.45,0.80,1.03,0.45,True
985.042,2.4100,26.0000,1.2000,3.1403,91,APPROACH,0.31,0.31,3.45,0.80,1.03,0.45,True
986.230,2.4100,26.0000,1.4000,3.1404,92,SCAN,0.31,0.31,3.45,0.80,1.03,0.45,True
987.080,2.4100,26.0000,1.6000,3.1405,92,SCAN,0.31,0.31,3.45,0.80,1.03,0.45,True
988.097,2.4100,26.0000,1.8000,3.1406,92,SCAN,0.33,0.30,4.35,0.66,1.24,0.31,True
989.282,2.4100,26.0000,2.0000,3.1407,92,SCAN,0.33,0.30,4.35,0.66,1.24,0.31,True
990.288,2.4100,26.0000,2.2000,3.1408,92,SCAN,0.30,0.30,6.58,0.50,0.31,0.30,True
991.173,2.4100,26.0000,2.4000,3.1409,92,SCAN,0.30,0.30,6.58,0.50,0.31,0.30,True
992.096,2.4100,26.0000,2.6000,3.1410,92,SCAN,0.30,0.30,7.30,0.50,0.31,0.30,True
996.213,2.4100,26.0000,2.8000,3.1410,92,SCAN,0.30,0.30,7.30,0.50,0.31,0.30,True
997.218,2.4100,26.0000,3.0000,3.1411,92,SCAN,0.30,0.30,999.00,0.50,0.30,0.30,True
997.972,2.4100,26.0000,3.2000,3.1411,92,SCAN,0.30,0.30,999.00,0.50,0.30,0.30,True
998.882,2.4100,26.0000,3.4000,3.1412,92,SCAN,0.30,0.30,999.00,0.50,0.30,0.30,True
1000.024,2.4100,26.0000,3.5000,3.1412,92,SCAN,0.30,0.30,999.00,0.50,0.30,0.30,True
1001.558,2.4100,26.0000,3.5000,3.1413,92,SCAN,0.31,0.33,0.50,3.24,0.30,0.31,True
